Date,Confirmed,Deceased,Recovered,State_Name
30-Mar-20,0,0,0,Sikkim
30-Mar-20,7,5,13,Telangana
30-Mar-20,17,0,2,Tamil Nadu
30-Mar-20,0,0,0,Tripura
30-Mar-20,187,13,49,Total
30-Mar-20,0,0,0,State Unassigned
30-Mar-20,24,0,6,Uttar Pradesh
30-Mar-20,0,0,1,Uttarakhand
30-Mar-20,1,1,0,West Bengal
31-Mar-20,0,0,0,Andaman and Nicobar Islands
31-Mar-20,21,0,0,Andhra Pradesh
31-Mar-20,0,0,0,Arunachal Pradesh
31-Mar-20,1,0,0,Assam
31-Mar-20,6,0,0,Bihar
31-Mar-20,2,0,0,Chandigarh
31-Mar-20,1,0,2,Chhattisgarh
31-Mar-20,0,0,0,Daman and Diu
31-Mar-20,23,0,0,Delhi
31-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
31-Mar-20,0,0,0,Goa
31-Mar-20,4,0,2,Gujarat
31-Mar-20,0,0,0,Himachal Pradesh
31-Mar-20,7,0,0,Haryana
31-Mar-20,1,0,0,Jharkhand
31-Mar-20,6,1,0,Jammu and Kashmir
31-Mar-20,13,0,2,Karnataka
31-Mar-20,7,1,4,Kerala
31-Mar-20,0,0,0,Ladakh
31-Mar-20,0,0,0,Lakshadweep
31-Mar-20,82,1,0,Maharashtra
31-Mar-20,0,0,0,Meghalaya
31-Mar-20,0,0,0,Manipur
31-Mar-20,19,1,0,Madhya Pradesh
31-Mar-20,0,0,0,Mizoram
31-Mar-20,0,0,0,Nagaland
31-Mar-20,1,0,0,Odisha
31-Mar-20,1,1,0,Punjab
31-Mar-20,0,0,0,Puducherry
31-Mar-20,14,0,0,Rajasthan
31-Mar-20,0,0,0,Sikkim
31-Mar-20,20,0,0,Telangana
31-Mar-20,57,0,2,Tamil Nadu
31-Mar-20,0,0,0,Tripura
31-Mar-20,309,6,15,Total
31-Mar-20,0,0,0,State Unassigned
31-Mar-20,8,0,0,Uttar Pradesh
31-Mar-20,0,0,0,Uttarakhand
31-Mar-20,15,1,3,West Bengal
01-Apr-20,0,0,0,Andaman and Nicobar Islands
01-Apr-20,67,0,1,Andhra Pradesh
01-Apr-20,0,0,0,Arunachal Pradesh
01-Apr-20,15,0,0,Assam
01-Apr-20,3,0,0,Bihar
01-Apr-20,2,0,0,Chandigarh
01-Apr-20,0,0,0,Chhattisgarh
01-Apr-20,0,0,0,Daman and Diu
01-Apr-20,32,0,0,Delhi
01-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
01-Apr-20,0,0,0,Goa
01-Apr-20,13,0,0,Gujarat
01-Apr-20,0,0,0,Himachal Pradesh
01-Apr-20,0,0,10,Haryana
01-Apr-20,0,0,0,Jharkhand
01-Apr-20,7,0,1,Jammu and Kashmir
01-Apr-20,9,0,1,Karnataka
01-Apr-20,24,0,2,Kerala
01-Apr-20,0,0,0,Ladakh
01-Apr-20,0,0,0,Lakshadweep
01-Apr-20,33,3,0,Maharashtra
01-Apr-20,0,0,0,Meghalaya
01-Apr-20,0,0,0,Manipur
01-Apr-20,32,1,0,Madhya Pradesh
01-Apr-20,0,0,0,Mizoram
01-Apr-20,0,0,0,Nagaland
01-Apr-20,1,0,1,Odisha
01-Apr-20,4,0,0,Punjab
01-Apr-20,2,0,0,Puducherry
01-Apr-20,27,0,0,Rajasthan
01-Apr-20,0,0,0,Sikkim
01-Apr-20,30,3,0,Telangana
01-Apr-20,110,0,0,Tamil Nadu
01-Apr-20,0,0,0,Tripura
01-Apr-20,424,9,16,Total
01-Apr-20,0,0,0,State Unassigned
01-Apr-20,13,2,0,Uttar Pradesh
01-Apr-20,0,0,0,Uttarakhand
01-Apr-20,0,0,0,West Bengal
02-Apr-20,0,0,0,Andaman and Nicobar Islands
02-Apr-20,38,0,0,Andhra Pradesh
02-Apr-20,1,0,0,Arunachal Pradesh
02-Apr-20,0,0,0,Assam
02-Apr-20,5,0,3,Bihar
02-Apr-20,1,0,0,Chandigarh
02-Apr-20,0,0,1,Chhattisgarh
02-Apr-20,0,0,0,Daman and Diu
02-Apr-20,141,2,2,Delhi
02-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
02-Apr-20,0,0,0,Goa
02-Apr-20,1,1,5,Gujarat
02-Apr-20,3,0,0,Himachal Pradesh
02-Apr-20,6,0,0,Haryana
02-Apr-20,1,0,0,Jharkhand
02-Apr-20,8,0,1,Jammu and Kashmir
02-Apr-20,14,0,2,Karnataka
02-Apr-20,21,0,2,Kerala
02-Apr-20,0,0,0,Ladakh
02-Apr-20,0,0,0,Lakshadweep
02-Apr-20,88,8,3,Maharashtra
02-Apr-20,0,0,0,Meghalaya
02-Apr-20,1,0,0,Manipur
02-Apr-20,9,2,0,Madhya Pradesh
02-Apr-20,0,0,0,Mizoram
02-Apr-20,0,0,0,Nagaland
02-Apr-20,0,0,0,Odisha
02-Apr-20,1,1,0,Punjab
02-Apr-20,2,0,0,Puducherry
02-Apr-20,13,0,0,Rajasthan
02-Apr-20,0,0,0,Sikkim
02-Apr-20,27,0,3,Telangana
02-Apr-20,75,0,0,Tamil Nadu
02-Apr-20,0,0,0,Tripura
02-Apr-20,486,14,22,Total
02-Apr-20,0,0,0,State Unassigned
02-Apr-20,11,0,0,Uttar Pradesh
02-Apr-20,3,0,0,Uttarakhand
02-Apr-20,16,0,0,West Bengal
03-Apr-20,0,0,0,Andaman and Nicobar Islands
03-Apr-20,15,1,0,Andhra Pradesh
03-Apr-20,0,0,0,Arunachal Pradesh
03-Apr-20,7,0,0,Assam
03-Apr-20,2,0,0,Bihar
03-Apr-20,0,0,0,Chandigarh
03-Apr-20,0,0,0,Chhattisgarh
03-Apr-20,0,0,0,Daman and Diu
03-Apr-20,93,2,0,Delhi
03-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
03-Apr-20,1,0,0,Goa
03-Apr-20,7,2,0,Gujarat
03-Apr-20,0,1,0,Himachal Pradesh
03-Apr-20,9,0,0,Haryana
03-Apr-20,0,0,0,Jharkhand
03-Apr-20,5,0,0,Jammu and Kashmir
03-Apr-20,4,1,0,Karnataka
03-Apr-20,9,0,14,Kerala
03-Apr-20,1,0,0,Ladakh
03-Apr-20,0,0,0,Lakshadweep
03-Apr-20,64,5,8,Maharashtra
03-Apr-20,0,0,0,Meghalaya
03-Apr-20,0,0,0,Manipur
03-Apr-20,47,0,0,Madhya Pradesh
03-Apr-20,0,0,0,Mizoram
03-Apr-20,0,0,0,Nagaland
03-Apr-20,15,0,1,Odisha
03-Apr-20,6,0,0,Punjab
03-Apr-20,0,0,0,Puducherry
03-Apr-20,46,0,0,Rajasthan
03-Apr-20,0,0,0,Sikkim
03-Apr-20,75,2,15,Telangana
03-Apr-20,102,0,0,Tamil Nadu
03-Apr-20,0,0,0,Tripura
03-Apr-20,560,14,38,Total
03-Apr-20,0,0,0,State Unassigned
03-Apr-20,46,0,0,Uttar Pradesh
03-Apr-20,6,0,0,Uttarakhand
03-Apr-20,0,0,0,West Bengal
04-Apr-20,0,0,0,Andaman and Nicobar Islands
04-Apr-20,28,0,0,Andhra Pradesh
04-Apr-20,0,0,0,Arunachal Pradesh
04-Apr-20,3,0,0,Assam
04-Apr-20,1,0,0,Bihar
04-Apr-20,0,0,3,Chandigarh
04-Apr-20,1,0,0,Chhattisgarh
04-Apr-20,0,0,0,Daman and Diu
04-Apr-20,59,0,8,Delhi
04-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
04-Apr-20,1,0,0,Goa
04-Apr-20,13,1,3,Gujarat
04-Apr-20,7,0,0,Himachal Pradesh
04-Apr-20,26,0,1,Haryana
04-Apr-20,0,0,0,Jharkhand
04-Apr-20,17,0,0,Jammu and Kashmir
04-Apr-20,16,0,0,Karnataka
04-Apr-20,11,0,8,Kerala
04-Apr-20,0,0,0,Ladakh
04-Apr-20,0,0,0,Lakshadweep
04-Apr-20,148,6,2,Maharashtra
04-Apr-20,0,0,0,Meghalaya
04-Apr-20,0,0,0,Manipur
04-Apr-20,25,3,0,Madhya Pradesh
04-Apr-20,0,0,0,Mizoram
04-Apr-20,0,0,0,Nagaland
04-Apr-20,1,0,0,Odisha
04-Apr-20,12,0,2,Punjab
04-Apr-20,0,0,0,Puducherry
04-Apr-20,27,1,22,Rajasthan
04-Apr-20,0,0,0,Sikkim
04-Apr-20,43,0,1,Telangana
04-Apr-20,74,2,2,Tamil Nadu
04-Apr-20,0,0,0,Tripura
04-Apr-20,579,13,56,Total
04-Apr-20,0,0,0,State Unassigned
04-Apr-20,60,0,4,Uttar Pradesh
04-Apr-20,6,0,0,Uttarakhand
04-Apr-20,0,0,0,West Bengal
05-Apr-20,0,0,0,Andaman and Nicobar Islands
05-Apr-20,64,0,3,Andhra Pradesh
05-Apr-20,0,0,0,Arunachal Pradesh
05-Apr-20,0,0,0,Assam
05-Apr-20,0,0,0,Bihar
05-Apr-20,0,0,2,Chandigarh
05-Apr-20,0,0,5,Chhattisgarh
05-Apr-20,0,0,0,Daman and Diu
05-Apr-20,58,1,0,Delhi
05-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
05-Apr-20,0,0,0,Goa
05-Apr-20,20,1,8,Gujarat
05-Apr-20,1,0,0,Himachal Pradesh
05-Apr-20,6,0,0,Haryana
05-Apr-20,1,0,0,Jharkhand
05-Apr-20,14,0,1,Jammu and Kashmir
05-Apr-20,7,0,1,Karnataka
05-Apr-20,8,0,6,Kerala
05-Apr-20,0,0,0,Ladakh
05-Apr-20,0,0,0,Lakshadweep
05-Apr-20,112,13,4,Maharashtra
05-Apr-20,0,0,0,Meghalaya
05-Apr-20,0,0,0,Manipur
05-Apr-20,14,2,3,Madhya Pradesh
05-Apr-20,0,0,0,Mizoram
05-Apr-20,0,0,0,Nagaland
05-Apr-20,18,0,0,Odisha
05-Apr-20,3,2,1,Punjab
05-Apr-20,0,0,0,Puducherry
05-Apr-20,60,0,0,Rajasthan
05-Apr-20,0,0,0,Sikkim
05-Apr-20,62,0,0,Telangana
05-Apr-20,86,2,0,Tamil Nadu
05-Apr-20,0,0,0,Tripura
05-Apr-20,609,22,43,Total
05-Apr-20,0,0,0,State Unassigned
05-Apr-20,44,1,0,Uttar Pradesh
05-Apr-20,4,0,2,Uttarakhand
05-Apr-20,27,0,7,West Bengal
06-Apr-20,0,0,0,Andaman and Nicobar Islands
06-Apr-20,47,2,0,Andhra Pradesh
06-Apr-20,0,0,0,Arunachal Pradesh
06-Apr-20,0,0,0,Assam
06-Apr-20,0,0,6,Bihar
06-Apr-20,0,0,0,Chandigarh
06-Apr-20,0,0,0,Chhattisgarh
06-Apr-20,0,0,0,Daman and Diu
06-Apr-20,22,0,0,Delhi
06-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
06-Apr-20,0,0,0,Goa
06-Apr-20,18,1,1,Gujarat
06-Apr-20,4,0,0,Himachal Pradesh
06-Apr-20,20,2,0,Haryana
06-Apr-20,1,0,0,Jharkhand
06-Apr-20,3,0,0,Jammu and Kashmir
06-Apr-20,12,0,8,Karnataka
06-Apr-20,13,0,3,Kerala
06-Apr-20,0,0,7,Ladakh
06-Apr-20,0,0,0,Lakshadweep
06-Apr-20,121,7,14,Maharashtra
06-Apr-20,0,0,0,Meghalaya
06-Apr-20,0,0,1,Manipur
06-Apr-20,63,2,8,Madhya Pradesh
06-Apr-20,0,0,0,Mizoram
06-Apr-20,0,0,0,Nagaland
06-Apr-20,1,0,0,Odisha
06-Apr-20,11,0,0,Punjab
06-Apr-20,0,0,0,Puducherry
06-Apr-20,35,1,0,Rajasthan
06-Apr-20,0,0,0,Sikkim
06-Apr-20,30,0,12,Telangana
06-Apr-20,50,1,5,Tamil Nadu
06-Apr-20,1,0,0,Tripura
06-Apr-20,484,16,65,Total
06-Apr-20,0,0,0,State Unassigned
06-Apr-20,27,0,0,Uttar Pradesh
06-Apr-20,5,0,0,Uttarakhand
06-Apr-20,0,0,0,West Bengal
07-Apr-20,0,0,0,Andaman and Nicobar Islands
07-Apr-20,11,1,0,Andhra Pradesh
07-Apr-20,0,0,0,Arunachal Pradesh
07-Apr-20,2,0,0,Assam
07-Apr-20,6,0,6,Bihar
07-Apr-20,0,0,2,Chandigarh
07-Apr-20,0,0,1,Chhattisgarh
07-Apr-20,0,0,0,Daman and Diu
07-Apr-20,51,2,4,Delhi
07-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
07-Apr-20,0,0,0,Goa
07-Apr-20,29,2,3,Gujarat
07-Apr-20,9,0,1,Himachal Pradesh
07-Apr-20,33,0,2,Haryana
07-Apr-20,0,0,0,Jharkhand
07-Apr-20,16,1,0,Jammu and Kashmir
07-Apr-20,12,0,5,Karnataka
07-Apr-20,9,0,12,Kerala
07-Apr-20,0,0,0,Ladakh
07-Apr-20,0,0,0,Lakshadweep
07-Apr-20,150,12,9,Maharashtra
07-Apr-20,0,0,0,Meghalaya
07-Apr-20,0,0,0,Manipur
07-Apr-20,34,6,10,Madhya Pradesh
07-Apr-20,0,0,0,Mizoram
07-Apr-20,0,0,0,Nagaland
07-Apr-20,2,1,0,Odisha
07-Apr-20,20,1,10,Punjab
07-Apr-20,0,0,1,Puducherry
07-Apr-20,42,0,0,Rajasthan
07-Apr-20,0,0,0,Sikkim
07-Apr-20,40,0,0,Telangana
07-Apr-20,69,1,6,Tamil Nadu
07-Apr-20,0,0,0,Tripura
07-Apr-20,572,27,75,Total
07-Apr-20,0,0,0,State Unassigned
07-Apr-20,27,0,0,Uttar Pradesh
07-Apr-20,0,0,0,Uttarakhand
07-Apr-20,11,0,3,West Bengal
08-Apr-20,1,0,0,Andaman and Nicobar Islands
08-Apr-20,34,0,1,Andhra Pradesh
08-Apr-20,0,0,0,Arunachal Pradesh
08-Apr-20,0,0,0,Assam
08-Apr-20,1,0,0,Bihar
08-Apr-20,0,0,0,Chandigarh
08-Apr-20,0,0,0,Chhattisgarh
08-Apr-20,0,0,0,Daman and Diu
08-Apr-20,93,0,1,Delhi
08-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
08-Apr-20,0,0,0,Goa
08-Apr-20,11,2,0,Gujarat
08-Apr-20,0,0,0,Himachal Pradesh
08-Apr-20,24,0,1,Haryana
08-Apr-20,0,0,0,Jharkhand
08-Apr-20,33,0,2,Jammu and Kashmir
08-Apr-20,6,1,3,Karnataka
08-Apr-20,9,0,13,Kerala
08-Apr-20,0,0,0,Ladakh
08-Apr-20,0,0,0,Lakshadweep
08-Apr-20,117,8,38,Maharashtra
08-Apr-20,0,0,0,Meghalaya
08-Apr-20,0,0,0,Manipur
08-Apr-20,51,3,4,Madhya Pradesh
08-Apr-20,0,0,0,Mizoram
08-Apr-20,0,0,0,Nagaland
08-Apr-20,0,0,0,Odisha
08-Apr-20,7,1,0,Punjab
08-Apr-20,0,0,0,Puducherry
08-Apr-20,40,1,20,Rajasthan
08-Apr-20,0,0,0,Sikkim
08-Apr-20,49,0,0,Telangana
08-Apr-20,48,1,2,Tamil Nadu
08-Apr-20,0,0,0,Tripura
08-Apr-20,565,20,96,Total
08-Apr-20,0,0,0,State Unassigned
08-Apr-20,29,1,10,Uttar Pradesh
08-Apr-20,4,0,1,Uttarakhand
08-Apr-20,8,2,0,West Bengal
09-Apr-20,0,0,10,Andaman and Nicobar Islands
09-Apr-20,15,2,4,Andhra Pradesh
09-Apr-20,0,0,0,Arunachal Pradesh
09-Apr-20,1,0,0,Assam
09-Apr-20,19,0,0,Bihar
09-Apr-20,0,0,0,Chandigarh
09-Apr-20,8,0,0,Chhattisgarh
09-Apr-20,0,0,0,Daman and Diu
09-Apr-20,51,3,4,Delhi
09-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
09-Apr-20,0,0,0,Goa
09-Apr-20,76,2,1,Gujarat
09-Apr-20,1,0,0,Himachal Pradesh
09-Apr-20,3,0,0,Haryana
09-Apr-20,9,1,0,Jharkhand
09-Apr-20,26,1,0,Jammu and Kashmir
09-Apr-20,16,1,2,Karnataka
09-Apr-20,12,0,13,Kerala
09-Apr-20,0,0,0,Ladakh
09-Apr-20,0,0,0,Lakshadweep
09-Apr-20,229,25,8,Maharashtra
09-Apr-20,0,0,0,Meghalaya
09-Apr-20,0,0,0,Manipur
09-Apr-20,70,9,0,Madhya Pradesh
09-Apr-20,0,0,0,Mizoram
09-Apr-20,0,0,0,Nagaland
09-Apr-20,6,0,0,Odisha
09-Apr-20,24,1,4,Punjab
09-Apr-20,0,0,0,Puducherry
09-Apr-20,80,0,15,Rajasthan
09-Apr-20,0,0,0,Sikkim
09-Apr-20,18,1,0,Telangana
09-Apr-20,96,0,6,Tamil Nadu
09-Apr-20,0,0,0,Tripura
09-Apr-20,813,46,70,Total
09-Apr-20,0,0,0,State Unassigned
09-Apr-20,49,0,0,Uttar Pradesh
09-Apr-20,0,0,0,Uttarakhand
09-Apr-20,4,0,3,West Bengal
10-Apr-20,0,0,0,Andaman and Nicobar Islands
10-Apr-20,18,0,0,Andhra Pradesh
10-Apr-20,0,0,0,Arunachal Pradesh
10-Apr-20,0,1,0,Assam
10-Apr-20,2,0,0,Bihar
10-Apr-20,1,0,0,Chandigarh
10-Apr-20,0,0,0,Chhattisgarh
10-Apr-20,0,0,0,Daman and Diu
10-Apr-20,183,2,2,Delhi
10-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
10-Apr-20,0,0,1,Goa
10-Apr-20,116,1,7,Gujarat
10-Apr-20,0,0,0,Himachal Pradesh
10-Apr-20,6,0,4,Haryana
10-Apr-20,1,0,0,Jharkhand
10-Apr-20,23,0,0,Jammu and Kashmir
10-Apr-20,10,0,4,Karnataka
10-Apr-20,7,0,27,Kerala
10-Apr-20,1,0,1,Ladakh
10-Apr-20,0,0,0,Lakshadweep
10-Apr-20,210,12,63,Maharashtra
10-Apr-20,0,0,0,Meghalaya
10-Apr-20,0,0,0,Manipur
10-Apr-20,40,4,12,Madhya Pradesh
10-Apr-20,0,0,0,Mizoram
10-Apr-20,0,0,0,Nagaland
10-Apr-20,2,0,10,Odisha
10-Apr-20,21,1,2,Punjab
10-Apr-20,2,0,0,Puducherry
10-Apr-20,98,0,0,Rajasthan
10-Apr-20,0,0,0,Sikkim
10-Apr-20,16,0,0,Telangana
10-Apr-20,77,1,17,Tamil Nadu
10-Apr-20,1,0,0,Tripura
10-Apr-20,871,22,151,Total
10-Apr-20,0,0,0,State Unassigned
10-Apr-20,23,0,1,Uttar Pradesh
10-Apr-20,0,0,0,Uttarakhand
10-Apr-20,13,0,0,West Bengal
11-Apr-20,0,0,0,Andaman and Nicobar Islands
11-Apr-20,24,0,0,Andhra Pradesh
11-Apr-20,0,0,0,Arunachal Pradesh
11-Apr-20,0,0,0,Assam
11-Apr-20,4,0,0,Bihar
11-Apr-20,0,0,0,Chandigarh
11-Apr-20,7,0,0,Chhattisgarh
11-Apr-20,0,0,0,Daman and Diu
11-Apr-20,166,5,0,Delhi
11-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
11-Apr-20,0,0,4,Goa
11-Apr-20,90,3,11,Gujarat
11-Apr-20,4,0,6,Himachal Pradesh
11-Apr-20,3,0,0,Haryana
11-Apr-20,3,0,0,Jharkhand
11-Apr-20,17,0,0,Jammu and Kashmir
11-Apr-20,8,0,5,Karnataka
11-Apr-20,10,1,19,Kerala
11-Apr-20,0,0,0,Ladakh
11-Apr-20,0,0,0,Lakshadweep
11-Apr-20,187,17,20,Maharashtra
11-Apr-20,0,0,0,Meghalaya
11-Apr-20,0,0,0,Manipur
11-Apr-20,78,4,1,Madhya Pradesh
11-Apr-20,0,0,0,Mizoram
11-Apr-20,0,0,0,Nagaland
11-Apr-20,4,0,0,Odisha
11-Apr-20,7,1,0,Punjab
11-Apr-20,0,0,0,Puducherry
11-Apr-20,139,6,56,Rajasthan
11-Apr-20,0,0,0,Sikkim
11-Apr-20,16,2,51,Telangana
11-Apr-20,58,1,0,Tamil Nadu
11-Apr-20,0,0,0,Tripura
11-Apr-20,854,40,186,Total
11-Apr-20,0,0,0,State Unassigned
11-Apr-20,19,1,13,Uttar Pradesh
11-Apr-20,0,0,0,Uttarakhand
11-Apr-20,10,0,0,West Bengal
12-Apr-20,0,0,0,Andaman and Nicobar Islands
12-Apr-20,15,1,2,Andhra Pradesh
12-Apr-20,0,0,0,Arunachal Pradesh
12-Apr-20,1,0,0,Assam
12-Apr-20,0,0,11,Bihar
12-Apr-20,2,0,0,Chandigarh
12-Apr-20,6,0,1,Chhattisgarh
12-Apr-20,0,0,0,Daman and Diu
12-Apr-20,85,5,1,Delhi
12-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
12-Apr-20,0,0,0,Goa
12-Apr-20,48,2,0,Gujarat
12-Apr-20,0,0,4,Himachal Pradesh
12-Apr-20,16,1,8,Haryana
12-Apr-20,2,1,0,Jharkhand
12-Apr-20,21,0,0,Jammu and Kashmir
12-Apr-20,17,0,15,Karnataka
12-Apr-20,2,0,36,Kerala
12-Apr-20,0,0,0,Ladakh
12-Apr-20,0,0,0,Lakshadweep
12-Apr-20,221,22,9,Maharashtra
12-Apr-20,0,0,0,Meghalaya
12-Apr-20,0,0,0,Manipur
12-Apr-20,33,3,3,Madhya Pradesh
12-Apr-20,0,0,0,Mizoram
12-Apr-20,0,0,0,Nagaland
12-Apr-20,0,0,0,Odisha
12-Apr-20,12,0,3,Punjab
12-Apr-20,0,0,0,Puducherry
12-Apr-20,104,2,5,Rajasthan
12-Apr-20,0,0,0,Sikkim
12-Apr-20,28,2,7,Telangana
12-Apr-20,106,1,6,Tamil Nadu
12-Apr-20,0,0,0,Tripura
12-Apr-20,758,42,114,Total
12-Apr-20,0,0,0,State Unassigned
12-Apr-20,31,0,0,Uttar Pradesh
12-Apr-20,0,0,0,Uttarakhand
12-Apr-20,8,2,3,West Bengal
13-Apr-20,0,0,0,Andaman and Nicobar Islands
13-Apr-20,19,0,0,Andhra Pradesh
13-Apr-20,0,0,0,Arunachal Pradesh
13-Apr-20,2,0,0,Assam
13-Apr-20,2,0,2,Bihar
13-Apr-20,0,0,0,Chandigarh
13-Apr-20,0,0,0,Chhattisgarh
13-Apr-20,0,0,0,Daman and Diu
13-Apr-20,356,4,3,Delhi
13-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
13-Apr-20,0,0,0,Goa
13-Apr-20,56,2,10,Gujarat
13-Apr-20,0,0,0,Himachal Pradesh
13-Apr-20,1,0,7,Haryana
13-Apr-20,5,0,0,Jharkhand
13-Apr-20,25,0,10,Jammu and Kashmir
13-Apr-20,15,2,6,Karnataka
13-Apr-20,3,0,19,Kerala
13-Apr-20,2,0,1,Ladakh
13-Apr-20,0,0,0,Lakshadweep
13-Apr-20,352,11,12,Maharashtra
13-Apr-20,1,0,0,Meghalaya
13-Apr-20,0,0,0,Manipur
13-Apr-20,52,7,10,Madhya Pradesh
13-Apr-20,0,0,0,Mizoram
13-Apr-20,0,0,0,Nagaland
13-Apr-20,1,0,6,Odisha
13-Apr-20,6,0,2,Punjab
13-Apr-20,0,0,0,Puducherry
13-Apr-20,93,0,0,Rajasthan
13-Apr-20,0,0,0,Sikkim
13-Apr-20,61,1,0,Telangana
13-Apr-20,98,0,8,Tamil Nadu
13-Apr-20,0,0,0,Tripura
13-Apr-20,1243,27,112,Total
13-Apr-20,0,0,0,State Unassigned
13-Apr-20,75,0,4,Uttar Pradesh
13-Apr-20,0,0,2,Uttarakhand
13-Apr-20,18,0,10,West Bengal
14-Apr-20,0,0,0,Andaman and Nicobar Islands
14-Apr-20,45,4,4,Andhra Pradesh
14-Apr-20,0,0,0,Arunachal Pradesh
14-Apr-20,1,0,0,Assam
14-Apr-20,0,0,1,Bihar
14-Apr-20,0,0,0,Chandigarh
14-Apr-20,2,0,3,Chhattisgarh
14-Apr-20,0,0,0,Daman and Diu
14-Apr-20,51,2,0,Delhi
14-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
14-Apr-20,0,0,0,Goa
14-Apr-20,78,2,5,Gujarat
14-Apr-20,1,0,1,Himachal Pradesh
14-Apr-20,2,0,4,Haryana
14-Apr-20,3,0,0,Jharkhand
14-Apr-20,8,0,14,Jammu and Kashmir
14-Apr-20,13,2,11,Karnataka
14-Apr-20,8,0,13,Kerala
14-Apr-20,0,0,0,Ladakh
14-Apr-20,0,0,0,Lakshadweep
14-Apr-20,346,18,30,Maharashtra
14-Apr-20,0,0,0,Meghalaya
14-Apr-20,0,0,0,Manipur
14-Apr-20,127,3,13,Madhya Pradesh
14-Apr-20,0,0,0,Mizoram
14-Apr-20,0,0,0,Nagaland
14-Apr-20,5,0,0,Odisha
14-Apr-20,8,1,2,Punjab
14-Apr-20,0,0,0,Puducherry
14-Apr-20,108,0,26,Rajasthan
14-Apr-20,0,0,0,Sikkim
14-Apr-20,52,1,7,Telangana
14-Apr-20,31,1,23,Tamil Nadu
14-Apr-20,0,0,0,Tripura
14-Apr-20,1031,37,167,Total
14-Apr-20,0,0,0,State Unassigned
14-Apr-20,102,3,1,Uttar Pradesh
14-Apr-20,2,0,2,Uttarakhand
14-Apr-20,38,0,7,West Bengal
15-Apr-20,0,0,0,Andaman and Nicobar Islands
15-Apr-20,41,3,4,Andhra Pradesh
15-Apr-20,0,0,1,Arunachal Pradesh
15-Apr-20,0,0,2,Assam
15-Apr-20,6,0,0,Bihar
15-Apr-20,0,0,2,Chandigarh
15-Apr-20,0,0,4,Chhattisgarh
15-Apr-20,0,0,0,Daman and Diu
15-Apr-20,17,2,10,Delhi
15-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
15-Apr-20,0,0,1,Goa
15-Apr-20,116,5,5,Gujarat
15-Apr-20,2,0,0,Himachal Pradesh
15-Apr-20,6,0,2,Haryana
15-Apr-20,1,0,0,Jharkhand
15-Apr-20,22,0,6,Jammu and Kashmir
15-Apr-20,19,2,9,Karnataka
15-Apr-20,1,0,7,Kerala
15-Apr-20,1,0,0,Ladakh
15-Apr-20,0,0,0,Lakshadweep
15-Apr-20,236,9,36,Maharashtra
15-Apr-20,6,1,0,Meghalaya
15-Apr-20,0,0,0,Manipur
15-Apr-20,197,0,0,Madhya Pradesh
15-Apr-20,0,0,0,Mizoram
15-Apr-20,0,0,0,Nagaland
15-Apr-20,0,0,1,Odisha
15-Apr-20,2,0,0,Punjab
15-Apr-20,0,0,0,Puducherry
15-Apr-20,71,0,0,Rajasthan
15-Apr-20,0,0,0,Sikkim
15-Apr-20,6,0,8,Telangana
15-Apr-20,38,2,37,Tamil Nadu
15-Apr-20,0,0,1,Tripura
15-Apr-20,886,27,144,Total
15-Apr-20,0,0,0,State Unassigned
15-Apr-20,75,3,7,Uttar Pradesh
15-Apr-20,0,0,0,Uttarakhand
15-Apr-20,23,0,1,West Bengal
16-Apr-20,0,0,1,Andaman and Nicobar Islands
16-Apr-20,9,0,0,Andhra Pradesh
16-Apr-20,0,0,0,Arunachal Pradesh
16-Apr-20,2,0,3,Assam
16-Apr-20,11,0,8,Bihar
16-Apr-20,0,0,0,Chandigarh
16-Apr-20,3,0,6,Chhattisgarh
16-Apr-20,0,0,0,Daman and Diu
16-Apr-20,62,6,11,Delhi
16-Apr-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
16-Apr-20,0,0,0,Goa
16-Apr-20,163,3,9,Gujarat
16-Apr-20,0,0,3,Himachal Pradesh
16-Apr-20,11,0,8,Haryana
16-Apr-20,1,0,0,Jharkhand
16-Apr-20,14,0,2,Jammu and Kashmir
16-Apr-20,36,1,2,Karnataka
16-Apr-20,7,0,27,Kerala
16-Apr-20,0,0,2,Ladakh
16-Apr-20,0,0,0,Lakshadweep
16-Apr-20,285,7,5,Maharashtra
