Date,Tested,State_Name
18-Mar-2021,244539,Mizoram
19-Mar-2021,245225,Mizoram
20-Mar-2021,245679,Mizoram
21-Mar-2021,246189,Mizoram
22-Mar-2021,246527,Mizoram
23-Mar-2021,247247,Mizoram
24-Mar-2021,247878,Mizoram
25-Mar-2021,248310,Mizoram
26-Mar-2021,249029,Mizoram
27-Mar-2021,249659,Mizoram
28-Mar-2021,251064,Mizoram
29-Mar-2021,251302,Mizoram
30-Mar-2021,251722,Mizoram
31-Mar-2021,252400,Mizoram
01-Apr-2021,253203,Mizoram
02-Apr-2021,253938,Mizoram
03-Apr-2021,254324,Mizoram
04-Apr-2021,254871,Mizoram
05-Apr-2021,255297,Mizoram
06-Apr-2021,256032,Mizoram
07-Apr-2021,257181,Mizoram
08-Apr-2021,258555,Mizoram
09-Apr-2021,259943,Mizoram
10-Apr-2021,260728,Mizoram
11-Apr-2021,262310,Mizoram
12-Apr-2021,262830,Mizoram
13-Apr-2021,264490,Mizoram
14-Apr-2021,266380,Mizoram
15-Apr-2021,268697,Mizoram
16-Apr-2021,271178,Mizoram
17-Apr-2021,273248,Mizoram
19-Apr-2021,273855,Mizoram
21-Apr-2021,280243,Mizoram
22-Apr-2021,282502,Mizoram
23-Apr-2021,285702,Mizoram
24-Apr-2021,287694,Mizoram
25-Apr-2021,289994,Mizoram
26-Apr-2021,290416,Mizoram
27-Apr-2021,293905,Mizoram
28-Apr-2021,297210,Mizoram
29-Apr-2021,300922,Mizoram
30-Apr-2021,303922,Mizoram
01-May-2021,306714,Mizoram
02-May-2021,308827,Mizoram
03-May-2021,310058,Mizoram
04-May-2021,313575,Mizoram
05-May-2021,316793,Mizoram
06-Apr-2020,60,Nagaland
10-Apr-2020,70,Nagaland
11-Apr-2020,70,Nagaland
12-Apr-2020,74,Nagaland
14-Apr-2020,174,Nagaland
15-Apr-2020,184,Nagaland
17-Apr-2020,274,Nagaland
18-Apr-2020,392,Nagaland
19-Apr-2020,404,Nagaland
20-Apr-2020,434,Nagaland
21-Apr-2020,537,Nagaland
22-Apr-2020,543,Nagaland
23-Apr-2020,607,Nagaland
25-Apr-2020,613,Nagaland
26-Apr-2020,613,Nagaland
27-Apr-2020,629,Nagaland
28-Apr-2020,639,Nagaland
29-Apr-2020,644,Nagaland
30-Apr-2020,653,Nagaland
01-May-2020,664,Nagaland
02-May-2020,674,Nagaland
03-May-2020,684,Nagaland
04-May-2020,708,Nagaland
05-May-2020,724,Nagaland
06-May-2020,763,Nagaland
07-May-2020,786,Nagaland
08-May-2020,805,Nagaland
09-May-2020,848,Nagaland
10-May-2020,862,Nagaland
11-May-2020,875,Nagaland
12-May-2020,882,Nagaland
13-May-2020,889,Nagaland
14-May-2020,891,Nagaland
15-May-2020,910,Nagaland
16-May-2020,917,Nagaland
17-May-2020,952,Nagaland
18-May-2020,961,Nagaland
19-May-2020,978,Nagaland
20-May-2020,985,Nagaland
21-May-2020,1001,Nagaland
22-May-2020,1035,Nagaland
23-May-2020,1065,Nagaland
24-May-2020,1097,Nagaland
25-May-2020,1366,Nagaland
26-May-2020,1366,Nagaland
27-May-2020,1554,Nagaland
28-May-2020,1765,Nagaland
29-May-2020,1997,Nagaland
30-May-2020,2210,Nagaland
31-May-2020,2576,Nagaland
01-Jun-2020,2870,Nagaland
02-Jun-2020,3257,Nagaland
03-Jun-2020,3414,Nagaland
04-Jun-2020,3739,Nagaland
05-Jun-2020,3974,Nagaland
06-Jun-2020,4061,Nagaland
07-Jun-2020,4371,Nagaland
08-Jun-2020,4729,Nagaland
09-Jun-2020,4896,Nagaland
10-Jun-2020,5220,Nagaland
11-Jun-2020,5667,Nagaland
12-Jun-2020,6104,Nagaland
13-Jun-2020,6466,Nagaland
14-Jun-2020,6478,Nagaland
15-Jun-2020,7132,Nagaland
16-Jun-2020,7835,Nagaland
17-Jun-2020,8387,Nagaland
18-Jun-2020,9039,Nagaland
19-Jun-2020,10102,Nagaland
20-Jun-2020,9128,Nagaland
21-Jun-2020,9971,Nagaland
22-Jun-2020,10599,Nagaland
23-Jun-2020,11173,Nagaland
24-Jun-2020,11867,Nagaland
25-Jun-2020,12546,Nagaland
26-Jun-2020,13085,Nagaland
27-Jun-2020,14217,Nagaland
28-Jun-2020,15240,Nagaland
29-Jun-2020,15905,Nagaland
30-Jun-2020,16563,Nagaland
01-Jul-2020,17177,Nagaland
02-Jul-2020,17887,Nagaland
03-Jul-2020,18635,Nagaland
04-Jul-2020,19263,Nagaland
05-Jul-2020,19867,Nagaland
06-Jul-2020,20484,Nagaland
07-Jul-2020,21209,Nagaland
08-Jul-2020,21980,Nagaland
09-Jul-2020,22697,Nagaland
10-Jul-2020,23402,Nagaland
11-Jul-2020,24065,Nagaland
12-Jul-2020,24985,Nagaland
13-Jul-2020,26151,Nagaland
14-Jul-2020,26927,Nagaland
15-Jul-2020,27421,Nagaland
16-Jul-2020,28020,Nagaland
17-Jul-2020,28472,Nagaland
18-Jul-2020,29092,Nagaland
19-Jul-2020,29326,Nagaland
20-Jul-2020,29994,Nagaland
21-Jul-2020,30574,Nagaland
22-Jul-2020,31503,Nagaland
23-Jul-2020,32169,Nagaland
24-Jul-2020,32909,Nagaland
25-Jul-2020,33704,Nagaland
26-Jul-2020,34389,Nagaland
27-Jul-2020,34968,Nagaland
28-Jul-2020,35676,Nagaland
29-Jul-2020,36355,Nagaland
30-Jul-2020,37156,Nagaland
31-Jul-2020,37895,Nagaland
01-Aug-2020,38634,Nagaland
02-Aug-2020,39292,Nagaland
03-Aug-2020,40293,Nagaland
04-Aug-2020,41367,Nagaland
05-Aug-2020,42029,Nagaland
06-Aug-2020,42900,Nagaland
07-Aug-2020,43911,Nagaland
08-Aug-2020,44566,Nagaland
09-Aug-2020,45564,Nagaland
10-Aug-2020,46518,Nagaland
11-Aug-2020,47008,Nagaland
12-Aug-2020,47939,Nagaland
13-Aug-2020,48445,Nagaland
14-Aug-2020,49534,Nagaland
15-Aug-2020,50200,Nagaland
16-Aug-2020,50946,Nagaland
17-Aug-2020,51483,Nagaland
18-Aug-2020,52139,Nagaland
19-Aug-2020,52672,Nagaland
20-Aug-2020,54047,Nagaland
21-Aug-2020,54660,Nagaland
22-Aug-2020,55479,Nagaland
23-Aug-2020,56340,Nagaland
24-Aug-2020,56901,Nagaland
25-Aug-2020,57426,Nagaland
26-Aug-2020,58053,Nagaland
27-Aug-2020,58431,Nagaland
28-Aug-2020,58782,Nagaland
29-Aug-2020,59413,Nagaland
30-Aug-2020,60225,Nagaland
31-Aug-2020,60865,Nagaland
01-Sep-2020,61539,Nagaland
02-Sep-2020,62404,Nagaland
03-Sep-2020,63159,Nagaland
04-Sep-2020,64092,Nagaland
05-Sep-2020,64803,Nagaland
06-Sep-2020,65555,Nagaland
07-Sep-2020,66061,Nagaland
08-Sep-2020,66444,Nagaland
09-Sep-2020,67268,Nagaland
10-Sep-2020,68141,Nagaland
11-Sep-2020,69050,Nagaland
12-Sep-2020,69666,Nagaland
13-Sep-2020,70171,Nagaland
14-Sep-2020,70622,Nagaland
15-Sep-2020,70994,Nagaland
16-Sep-2020,71631,Nagaland
17-Sep-2020,72077,Nagaland
18-Sep-2020,72596,Nagaland
19-Sep-2020,72807,Nagaland
20-Sep-2020,73611,Nagaland
21-Sep-2020,74423,Nagaland
22-Sep-2020,74978,Nagaland
23-Sep-2020,75435,Nagaland
24-Sep-2020,76072,Nagaland
25-Sep-2020,76682,Nagaland
26-Sep-2020,77364,Nagaland
27-Sep-2020,77953,Nagaland
28-Sep-2020,78280,Nagaland
29-Sep-2020,78853,Nagaland
30-Sep-2020,79713,Nagaland
01-Oct-2020,80426,Nagaland
02-Oct-2020,81109,Nagaland
03-Oct-2020,81538,Nagaland
04-Oct-2020,81989,Nagaland
05-Oct-2020,82417,Nagaland
06-Oct-2020,82968,Nagaland
07-Oct-2020,83560,Nagaland
08-Oct-2020,84033,Nagaland
09-Oct-2020,84777,Nagaland
10-Oct-2020,85196,Nagaland
11-Oct-2020,85973,Nagaland
12-Oct-2020,87014,Nagaland
13-Oct-2020,87666,Nagaland
14-Oct-2020,88447,Nagaland
15-Oct-2020,88459,Nagaland
16-Oct-2020,89203,Nagaland
17-Oct-2020,89735,Nagaland
18-Oct-2020,90407,Nagaland
19-Oct-2020,91154,Nagaland
20-Oct-2020,91678,Nagaland
21-Oct-2020,92889,Nagaland
22-Oct-2020,93381,Nagaland
23-Oct-2020,93929,Nagaland
24-Oct-2020,94496,Nagaland
25-Oct-2020,95168,Nagaland
26-Oct-2020,95524,Nagaland
27-Oct-2020,95968,Nagaland
28-Oct-2020,96714,Nagaland
29-Oct-2020,97298,Nagaland
30-Oct-2020,97719,Nagaland
31-Oct-2020,98271,Nagaland
01-Nov-2020,98575,Nagaland
02-Nov-2020,98836,Nagaland
03-Nov-2020,99362,Nagaland
04-Nov-2020,100002,Nagaland
05-Nov-2020,100534,Nagaland
06-Nov-2020,102234,Nagaland
07-Nov-2020,102862,Nagaland
08-Nov-2020,101801,Nagaland
09-Nov-2020,102210,Nagaland
10-Nov-2020,102562,Nagaland
11-Nov-2020,103037,Nagaland
12-Nov-2020,103513,Nagaland
13-Nov-2020,103856,Nagaland
14-Nov-2020,104157,Nagaland
15-Nov-2020,104878,Nagaland
16-Nov-2020,105213,Nagaland
17-Nov-2020,124809,Nagaland
18-Nov-2020,106738,Nagaland
19-Nov-2020,107276,Nagaland
20-Nov-2020,108054,Nagaland
21-Nov-2020,108781,Nagaland
22-Nov-2020,109416,Nagaland
23-Nov-2020,109931,Nagaland
24-Nov-2020,110382,Nagaland
25-Nov-2020,110864,Nagaland
26-Nov-2020,111551,Nagaland
27-Nov-2020,112061,Nagaland
28-Nov-2020,112347,Nagaland
29-Nov-2020,112820,Nagaland
30-Nov-2020,113046,Nagaland
01-Dec-2020,113371,Nagaland
02-Dec-2020,113727,Nagaland
03-Dec-2020,113952,Nagaland
04-Dec-2020,114232,Nagaland
05-Dec-2020,114417,Nagaland
06-Dec-2020,114555,Nagaland
07-Dec-2020,114809,Nagaland
08-Dec-2020,115224,Nagaland
09-Dec-2020,115583,Nagaland
10-Dec-2020,116033,Nagaland
11-Dec-2020,116359,Nagaland
12-Dec-2020,116685,Nagaland
13-Dec-2020,116880,Nagaland
14-Dec-2020,117267,Nagaland
15-Dec-2020,117545,Nagaland
16-Dec-2020,117886,Nagaland
17-Dec-2020,118202,Nagaland
18-Dec-2020,118324,Nagaland
19-Dec-2020,118485,Nagaland
20-Dec-2020,118579,Nagaland
